"","PortID","PortName","allCntImpValyr","allCntImpYr","time","Year","State","PortNameTiCase","County_GEOID","CountyName"
"975","2712","VENTURA, CA",1960,125,"2018-12","2018"," CA","Ventura","06111","Ventura"
"976","2713","PORT HUENEME, CA",627389962,382695021,"2018-12","2018"," CA","Port Hueneme","06111","Ventura"
"977","2719","MORRO BAY, CA",204121,18465,"2018-12","2018"," CA","Morro Bay","06079","San Luis Obispo"
"978","2802","EUREKA, CA",545032,108965,"2018-12","2018"," CA","Eureka","06023","Humboldt"
"979","2805","MONTEREY, CA",0,0,"2018-12","2018"," CA","Monterey","06053","Monterey"
"980","2809","SAN FRANCISCO, CA",2535523700,441404146,"2018-12","2018"," CA","San Francisco","06081","San Mateo"
"981","2810","STOCKTON, CA",57274338,123360336,"2018-12","2018"," CA","Stockton","06077","San Joaquin"
"982","2811","OAKLAND, CA",27963132785,6669922747,"2018-12","2018"," CA","Oakland","06001","Alameda"
"983","2812","RICHMOND, CA",192506797,353093591,"2018-12","2018"," CA","Richmond","06001","Alameda"
"984","2815","CROCKETT, CA",0,0,"2018-12","2018"," CA","Crockett","06013","Contra Costa"
"985","2820","MARTINEZ, CA",18318,5540,"2018-12","2018"," CA","Martinez","06013","Contra Costa"
"986","2821","REDWOOD CITY, CA",511423,69719411,"2018-12","2018"," CA","Redwood City","06081","San Mateo"
"987","2827","SELBY, CA",0,0,"2018-12","2018"," CA","Selby","06013","Contra Costa"
"988","2829","SAN PABLO BAY, CA",376516,100883,"2018-12","2018"," CA","San Pablo Bay","06013","Contra Costa"
"989","2830","CARQUINEZ STRAIT, CA",124916730,7733548,"2018-12","2018"," CA","Carquinez Strait","06013","Contra Costa"
"990","2901","ASTORIA, OR",593154,168628,"2018-12","2018"," OR","Astoria","41007","Clatsop"
"991","2902","NEWPORT, OR",0,0,"2018-12","2018"," OR","Newport","41041","Lincoln"
"992","2903","COOS BAY, OR",71205,16705,"2018-12","2018"," OR","Coos Bay","41011","Coos"
"993","2904","PORTLAND, OR",35552545,18164027,"2018-12","2018"," OR","Portland","41067","Washington"
"994","2905","LONGVIEW, WA",2841884,351659,"2018-12","2018"," WA","Longview","53015","Cowlitz"
"995","2908","VANCOUVER, WA",9288894,4637078,"2018-12","2018"," WA","Vancouver","53011","Clark"
"996","2909","KALAMA, WA",11849370,14968330,"2018-12","2018"," WA","Kalama","53015","Cowlitz"
"997","3001","SEATTLE, WA",20299924452,4916049008,"2018-12","2018"," WA","Seattle","53035","Kitsap"
"998","3002","TACOMA, WA",35661860146,4604610370,"2018-12","2018"," WA","Tacoma","53053","Pierce"
"999","3003","ABERDEEN-HOQUIAM, WA",712297,161378,"2018-12","2018"," WA","Aberdeen","53027","Grays Harbor"
"1000","3004","BLAINE, WA",7397649,882121,"2018-12","2018"," WA","Blaine","53073","Whatcom"
"1001","3005","BELLINGHAM, WA",491898,83339,"2018-12","2018"," WA","Bellingham","53073","Whatcom"
"1002","3006","EVERETT, WA",889158484,5925238,"2018-12","2018"," WA","Everett","53061","Snohomish"
"1003","3007","PORT ANGELES, WA",94490,11550,"2018-12","2018"," WA","Port Angeles","53009","Clallam"
"1004","3008","PORT TOWNSEND, WA",24750,5522,"2018-12","2018"," WA","Port Townsend","53031","Jefferson"
"1005","3009","SUMAS, WA",0,0,"2018-12","2018"," WA","Sumas","53073","Whatcom"
"1006","3010","ANACORTES, WA",253318,159055,"2018-12","2018"," WA","Anacortes","53057","Skagit"
"1007","3014","FRIDAY HARBOR, WA",0,0,"2018-12","2018"," WA","Friday Harbor","53055","San Juan"
"1008","3023","LYNDEN, WA",0,0,"2018-12","2018"," WA","Lynden","53073","Whatcom"
"1009","3026","OLYMPIA, WA",0,0,"2018-12","2018"," WA","Olympia","53067","Thurston"
"1010","3101","JUNEAU, AK",268455,41425,"2018-12","2018"," AK","Juneau","02105","Hoonah-Angoon"
"1011","3102","KETCHIKAN, AK",301135,131809,"2018-12","2018"," AK","Ketchikan","02130","Ketchikan Gateway"
"1012","3103","SKAGWAY, AK",0,0,"2018-12","2018"," AK","Skagway","02230","Skagway"
"1013","3105","WRANGELL, AK",0,0,"2018-12","2018"," AK","Wrangell","02275","Wrangell"
"1014","3111","FAIRBANKS, AK",0,0,"2018-12","2018"," AK","Fairbanks","02090","Fairbanks North Star"
"1015","3115","SITKA, AK",0,0,"2018-12","2018"," AK","Sitka","02105","Hoonah-Angoon"
"1016","3126","ANCHORAGE, AK",25474957,46391004,"2018-12","2018"," AK","Anchorage","02170","Matanuska-Susitna"
"1017","3201","HONOLULU, HI",666145093,1205362895,"2018-12","2018"," HI","Honolulu","15003","Honolulu"
"1018","3202","HILO, HI",3896211,198913,"2018-12","2018"," HI","Hilo","15001","Hawaii"
"1019","3203","KAHULUI, HI",83719,16824,"2018-12","2018"," HI","Kahului","15009","Maui"
"1020","3206","KONA, HI",281217,71254,"2018-12","2018"," HI","Kona","15001","Hawaii"
"1021","3501","MINNEAPOLIS-ST. PAUL, MN",0,0,"2018-12","2018"," MN","Minneapolis-St. Paul","27054","Hennepin"
"1022","3510","DULUTH, MN - SUPERIOR, WI",99272285,6563152,"2018-12","2018"," WI","Duluth","55031","Douglas"
"1023","3604","INTERNATIONAL FALLS-RANIER, MN",442949814,112255605,"2018-12","2018"," MN","International Falls","27071","Koochiching"
"1024","3701","MILWAUKEE, WI",5373939,673674,"2018-12","2018"," WI","Milwaukee","55133","Waukesha"
"1025","3702","MARINETTE, WI",0,0,"2018-12","2018"," WI","Marinette","55075","Marinette"
"1026","3703","GREEN BAY, WI",202780,25110000,"2018-12","2018"," WI","Green Bay","55009","Brown"
"1027","3706","MANITOWOC, WI",59650,4200,"2018-12","2018"," WI","Manitowoc","55071","Manitowoc"
"1028","3707","SHEBOYGAN, WI",0,0,"2018-12","2018"," WI","Sheboygan","55117","Sheboygan"
"1029","3708","RACINE, WI",0,0,"2018-12","2018"," WI","Racine","55101","Racine"
"1030","3801","DETROIT, MI",61252212,71027740,"2018-12","2018"," MI","Detroit","26125","Oakland"
"1031","3802","PORT HURON, MI",83409636,13595881,"2018-12","2018"," MI","Port Huron","26147","St. Clair"
"1032","3803","SAULT STE MARIE, MI",0,0,"2018-12","2018"," MI","Sault Ste. Marie","26033","Chippewa"
"1033","3804","SAGINAW-BAY CITY, MI",402377,23320,"2018-12","2018"," MI","Saginaw/Bay City","26145","Saginaw"
"1034","3806","GRAND RAPIDS, MI",0,0,"2018-12","2018"," MI","Grand Rapids","26081","Kent"
"1035","3808","ESCANABA, MI",58442,2760,"2018-12","2018"," MI","Escanaba","26041","Delta"
"1036","3809","MARQUETTE, MI",12858,4800,"2018-12","2018"," MI","Marquette","26103","Marquette"
"1037","3815","MUSKEGON, MI",0,0,"2018-12","2018"," MI","Muskegon","26121","Muskegon"
"1038","3816","GRAND HAVEN, MI",11440,320,"2018-12","2018"," MI","Grand Haven","26139","Ottawa"
"1039","3843","ALPENA, MI",33066,3898,"2018-12","2018"," MI","Alpena","26007","Alpena"
"1040","3901","CHICAGO, IL",649419874,142165553,"2018-12","2018"," IL","Chicago","17043","DuPage"
"1041","3902","PEORIA, IL",4574262,275550,"2018-12","2018"," IL","Peoria","17143","Peoria"
"1042","3905","GARY, IN",841856,214636,"2018-12","2018"," IN","Gary","18127","Porter"
"1043","4101","CLEVELAND, OH",146038057,57083426,"2018-12","2018"," OH","Cleveland","39035","Cuyahoga"
"1044","4102","CINCINNATI-LAWRENCEBURG, OH",0,0,"2018-12","2018"," OH","Cincinnati","39061","Hamilton"
"1045","4103","COLUMBUS, OH",0,0,"2018-12","2018"," OH","Columbus","39045","Fairfield"
"1046","4104","DAYTON, OH",0,0,"2018-12","2018"," OH","Dayton","39113","Montgomery"
"1047","4105","TOLEDO-SANDUSKY, OH",4662170,99750478,"2018-12","2018"," OH","Toledo","39173","Wood"
"1048","4106","ERIE, PA",4194452,1231000,"2018-12","2018"," PA","Erie","42049","Erie"
"1049","4117","HURON, OH",37084,3726,"2018-12","2018"," OH","Huron","39043","Erie"
"1050","4121","LORAIN, OH",15878,4010,"2018-12","2018"," OH","Lorain","39093","Lorain"
"1051","5201","MIAMI, FL",15101084843,3483948557,"2018-12","2018"," FL","Miami","12086","Miami-Dade"
"1052","5202","KEY WEST, FL",251555,54070,"2018-12","2018"," FL","Key West","12087","Monroe"
"1053","5203","PORT EVERGLADES, FL",9712108145,3237302973,"2018-12","2018"," FL","Port Everglades","12011","Broward"
"1054","5204","WEST PALM BEACH, FL",236321436,121791888,"2018-12","2018"," FL","West Palm Beach","12099","Palm Beach"
"1055","5205","FORT PIERCE, FL",148265,1827452,"2018-12","2018"," FL","Fort Pierce","12111","St. Lucie"
"1056","5301","HOUSTON, TX",3.6733e+10,11713565199,"2018-12","2018"," TX","Houston","48339","Montgomery"
"1057","5306","TEXAS CITY, TX",395551,201409,"2018-12","2018"," TX","Texas City","48071","Chambers"
"1058","5310","GALVESTON, TX",462149903,384486937,"2018-12","2018"," TX","Galveston","48167","Galveston"
"1059","5311","FREEPORT, TX",163334878,308611089,"2018-12","2018"," TX","Freeport","48039","Brazoria"
"1060","5312","CORPUS CHRISTI, TX",104949875,154790439,"2018-12","2018"," TX","Corpus Christi","48409","San Patricio"
"1061","5313","PORT LAVACA, TX",244097272,344592676,"2018-12","2018"," TX","Port Lavaca","48057","Calhoun"
"1062","5401","WASHINGTON, DC",27407778,5631716,"2018-12","2018"," DC","Washington","51013","Arlington"
"1063","5402","ALEXANDRIA, VA",16956,54,"2018-12","2018"," VA","Alexandria","51059","Fairfax"
"1064","0101","PORTLAND, ME",593155412,138335159,"2019-12","2019"," ME","Portland","23005","Cumberland"
"1065","0102","BANGOR, ME",30270,372,"2019-12","2019"," ME","Bangor","23019","Penobscot"
"1066","0103","EASTPORT, ME",78526,9936,"2019-12","2019"," ME","Eastport","23029","Washington"
"1067","0105","VANCEBORO, ME",0,0,"2019-12","2019"," ME","Vanceboro","23029","Washington"
"1068","0106","HOULTON, ME",0,0,"2019-12","2019"," ME","Houlton","23003","Aroostook"
"1069","0108","VAN BUREN, ME",0,0,"2019-12","2019"," ME","Van Buren","23003","Aroostook"
"1070","0109","MADAWASKA, ME",0,0,"2019-12","2019"," ME","Madawaska","23003","Aroostook"
"1071","0110","FORT KENT, ME",0,0,"2019-12","2019"," ME","Fort Kent","23003","Aroostook"
"1072","0111","BATH, ME",0,0,"2019-12","2019"," ME","Bath","23005","Cumberland"
"1073","0112","BAR HARBOR, ME",0,0,"2019-12","2019"," ME","Bar Harbor","23009","Hancock"
"1074","0115","CALAIS, ME",302068,24858,"2019-12","2019"," ME","Calais","23029","Washington"
"1075","0118","LIMESTONE, ME",0,0,"2019-12","2019"," ME","Limestone","23003","Aroostook"
"1076","0121","ROCKLAND, ME",0,0,"2019-12","2019"," ME","Rockland","23013","Knox"
"1077","0131","PORTSMOUTH, NH",4377716,90782404,"2019-12","2019"," NH","Portsmouth","33015","Rockingham"
"1078","0132","BELFAST, ME",0,0,"2019-12","2019"," ME","Belfast","23027","Waldo"
"1079","0152","SEARSPORT, ME",61094,66936,"2019-12","2019"," ME","Searsport","23027","Waldo"
"1080","0401","BOSTON, MA",4846786564,1180745783,"2019-12","2019"," MA","Boston","25021","Norfolk"
"1081","0403","WORCESTER, MA",0,0,"2019-12","2019"," MA","Worcester","25027","Worcester"
"1082","0404","GLOUCESTER, MA",73974,29437,"2019-12","2019"," MA","Gloucester","25009","Essex"
"1083","0405","NEW BEDFORD, MA",988271,42175,"2019-12","2019"," MA","New Bedford","25005","Bristol"
"1084","0406","PLYMOUTH, MA",43078,14568,"2019-12","2019"," MA","Plymouth","25023","Plymouth"
"1085","0407","FALL RIVER, MA",1256421,284630,"2019-12","2019"," MA","Fall River","44005","Newport"
"1086","0408","SALEM, MA",467744,38440,"2019-12","2019"," MA","Salem","25009","Essex"
"1087","0410","BRIDGEPORT, CT",33177,42330,"2019-12","2019"," CT","Bridgeport","09001","Fairfield"
"1088","0411","HARTFORD, CT",950816,28276,"2019-12","2019"," CT","Hartford","09003","Hartford"
"1089","0412","NEW HAVEN, CT",8613975,62393875,"2019-12","2019"," CT","New Haven","09009","New Haven"
"1090","0413","NEW LONDON, CT",1938858,3992827,"2019-12","2019"," CT","New London","09011","New London"
"1091","0501","NEWPORT, RI",3476444,44891,"2019-12","2019"," RI","Newport","44005","Newport"
"1092","0502","PROVIDENCE, RI",66990753,74047330,"2019-12","2019"," RI","Providence","44007","Providence"
"1093","0701","OGDENSBURG, NY",78501,23297,"2019-12","2019"," NY","Ogdensburg","36089","St. Lawrence"
"1094","0704","MASSENA, NY",649071,81869,"2019-12","2019"," NY","Massena","36089","St. Lawrence"
"1095","0708","ALEXANDRIA BAY, NY",2201538,189893,"2019-12","2019"," NY","Alexandria Bay","36045","Jefferson"
"1096","0901","BUFFALO-NIAGARA FALLS, NY",69447922,14532818,"2019-12","2019"," NY","Buffalo-Niagara Falls","36029","Erie"
"1097","0903","ROCHESTER, NY",1086364,41894,"2019-12","2019"," NY","Rochester","36055","Monroe"
"1098","0904","OSWEGO, NY",3780692,3674522,"2019-12","2019"," NY","Oswego","36075","Oswego"
"1099","0905","SODUS POINT, NY",27991,4262,"2019-12","2019"," NY","Sodus Point","36117","Wayne"
"1100","0906","SYRACUSE, NY",0,0,"2019-12","2019"," NY","Syracuse","36067","Onondaga"
"1101","1001","NEW YORK, NY",9637242592,2878043571,"2019-12","2019"," NY","New York","36005","Bronx"
"1102","1002","ALBANY, NY",4155873,39240011,"2019-12","2019"," NY","Albany","36001","Albany"
"1103","1101","PHILADELPHIA, PA",10249824023,3317137052,"2019-12","2019"," PA","Philadelphia","42017","Bucks"
"1104","1102","CHESTER, PA",4765743993,879338432,"2019-12","2019"," PA","Chester","42045","Delaware"
"1105","1103","WILMINGTON, DE",1066284056,1902687613,"2019-12","2019"," DE","Wilmington","34033","Salem"
"1106","1104","PITTSBURGH, PA",0,0,"2019-12","2019"," PA","Pittsburgh","42003","Allegheny"
"1107","1105","PAULSBORO, NJ",15112,683,"2019-12","2019"," NJ","Paulsboro","42045","Delaware"
"1108","1301","ANNAPOLIS, MD",3065175,1528890,"2019-12","2019"," MD","Annapolis","24003","Anne Arundel"
"1109","1302","CAMBRIDGE, MD",2737331,353770,"2019-12","2019"," MD","Cambridge","24019","Dorchester"
"1110","1303","BALTIMORE, MD",21028392940,5410547598,"2019-12","2019"," MD","Baltimore","24005","Baltimore"
"1111","1401","NORFOLK-NEWPORT NEWS, VA",48302644641,9676958778,"2019-12","2019"," VA","Norfolk-Newport News","51811","Virginia Beach"
"1112","1404","RICHMOND-PETERSBURG, VA",11958700,1697026,"2019-12","2019"," VA","Richmond-Petersburg","51812","Virginia Beach"
"1113","1409","CHARLESTON, WV",0,0,"2019-12","2019"," WV","Charleston","51813","Virginia Beach"
"1114","1501","WILMINGTON, NC",4196862184,902769413,"2019-12","2019"," NC","Wilmington","37129","New Hanover"
"1115","1502","WINSTON-SALEM, NC",0,0,"2019-12","2019"," NC","Winston-Salem","37067","Forsyth"
"1116","1503","DURHAM, NC",0,0,"2019-12","2019"," NC","Durham","37183","Wake"
"1117","1511","BEAUFORT-MOREHEAD CITY, NC",110719643,106282479,"2019-12","2019"," NC","Beaufort-Morehead Cty","37031","Carteret"
"1118","1512","CHARLOTTE, NC",0,0,"2019-12","2019"," NC","Charlotte","45091","York"
"1119","1601","CHARLESTON, SC",44874527124,8146601292,"2019-12","2019"," SC","Charleston","45019","Charleston"
"1120","1602","GEORGETOWN, SC",8126880,1316980,"2019-12","2019"," SC","Georgetown","45043","Georgetown"
"1121","1604","COLUMBIA, SC",0,0,"2019-12","2019"," SC","Columbia","45079","Richland"
"1122","1701","BRUNSWICK, GA",804114438,68766270,"2019-12","2019"," GA","Brunswick","13127","Glynn"
"1123","1703","SAVANNAH, GA",73092436662,14796030075,"2019-12","2019"," GA","Savannah","13103","Effingham"
"1124","1704","ATLANTA, GA",0,0,"2019-12","2019"," GA","Atlanta","13067","Cobb"
"1125","1801","TAMPA, FL",1131941474,495273081,"2019-12","2019"," FL","Tampa","12057","Hillsborough"
"1126","1803","JACKSONVILLE, FL",6806075267,2161077046,"2019-12","2019"," FL","Jacksonville","12089","Nassau"
"1127","1805","FERNANDINA, FL",2398462,1676584,"2019-12","2019"," FL","Fernandina Beach","12089","Nassau"
"1128","1808","ORLANDO, FL",0,0,"2019-12","2019"," FL","Orlando","12097","Osceola"
"1129","1814","ST. PETERSBURG, FL",35259,3181,"2019-12","2019"," FL","St. Petersburg","12057","Hillsborough"
"1130","1816","PORT CANAVERAL, FL",26241778,67030684,"2019-12","2019"," FL","Port Canaveral","12009","Brevard"
"1131","1818","PANAMA CITY, FL",492878210,114890360,"2019-12","2019"," FL","Panama City","12005","Bay"
"1132","1819","PENSACOLA, FL",3491778,1433111,"2019-12","2019"," FL","Pensacola","12113","Santa Rosa"
"1133","1821","PORT MANATEE, FL",430065915,469280474,"2019-12","2019"," FL","Port Manatee","12081","Manatee"
"1134","1901","MOBILE, AL",5875322147,1537230195,"2019-12","2019"," AL","Mobile","01003","Baldwin"
"1135","1902","GULFPORT, MS",1430450458,759921697,"2019-12","2019"," MS","Gulfport","28047","Harrison"
"1136","1903","PASCAGOULA, MS",20100450,2696544,"2019-12","2019"," MS","Pascagoula","28059","Jackson"
"1137","1904","BIRMINGHAM, AL",0,0,"2019-12","2019"," AL","Birmingham","01073","Jefferson"
"1138","1910","HUNTSVILLE, AL",0,0,"2019-12","2019"," AL","Huntsville","01103","Morgan"
"1139","2001","MORGAN CITY, LA",266741620,22827742,"2019-12","2019"," LA","Morgan City","22101","St. Mary"
"1140","2002","NEW ORLEANS, LA",5404523842,2715573082,"2019-12","2019"," LA","New Orleans","22071","Orleans"
"1141","2004","BATON ROUGE, LA",98177370,312081969,"2019-12","2019"," LA","Baton Rouge","22121","West Baton Rouge"
"1142","2010","GRAMERCY, LA",61674083,380049040,"2019-12","2019"," LA","Gramercy","22093","St. James"
"1143","2011","GREENVILLE, MS",624374,123030,"2019-12","2019"," MS","Greenville","05017","Chicot"
"1144","2015","VICKSBURG, MS",457313,78886,"2019-12","2019"," MS","Vicksburg","22065","Madison"
"1145","2017","LAKE CHARLES, LA",62541017,487447005,"2019-12","2019"," LA","Lake Charles","22019","Calcasieu"
"1146","2018","SHREVEPORT-BOSSIER CITY, LA",0,0,"2019-12","2019"," LA","Shreveport/Bossier City","22017","Caddo "
"1147","2101","PORT ARTHUR, TX",29851769,34362209,"2019-12","2019"," TX","Port Arthur","22023","Cameron"
"1148","2103","ORANGE, TX",0,0,"2019-12","2019"," TX","Orange","48361","Orange"
"1149","2104","BEAUMONT, TX",23180153,62623385,"2019-12","2019"," TX","Beaumont","48199","Hardin"
"1150","2501","SAN DIEGO, CA",465693699,676360548,"2019-12","2019"," CA","San Diego","06073","San Diego"
"1151","2704","LOS ANGELES, CA",219743099736,36354229752,"2019-12","2019"," CA","Los Angeles","06037","Los Angeles"
"1152","2709","LONG BEACH, CA",5.3617e+10,9742980378,"2019-12","2019"," CA","Long Beach","06059","Orange"
"1153","2713","PORT HUENEME, CA",1024834279,647116051,"2019-12","2019"," CA","Port Hueneme","06111","Ventura"
"1154","2719","MORRO BAY, CA",92485,30542,"2019-12","2019"," CA","Morro Bay","06079","San Luis Obispo"
"1155","2802","EUREKA, CA",3336531,322276,"2019-12","2019"," CA","Eureka","06023","Humboldt"
"1156","2805","MONTEREY, CA",403200,76800,"2019-12","2019"," CA","Monterey","06053","Monterey"
"1157","2809","SAN FRANCISCO, CA",2226064708,840531215,"2019-12","2019"," CA","San Francisco","06081","San Mateo"
"1158","2810","STOCKTON, CA",27760535,52906020,"2019-12","2019"," CA","Stockton","06077","San Joaquin"
"1159","2811","OAKLAND, CA",28964097395,6780989393,"2019-12","2019"," CA","Oakland","06001","Alameda"
"1160","2812","RICHMOND, CA",121570163,238044486,"2019-12","2019"," CA","Richmond","06001","Alameda"
"1161","2815","CROCKETT, CA",0,0,"2019-12","2019"," CA","Crockett","06013","Contra Costa"
"1162","2820","MARTINEZ, CA",0,0,"2019-12","2019"," CA","Martinez","06013","Contra Costa"
"1163","2821","REDWOOD CITY, CA",577218,100629551,"2019-12","2019"," CA","Redwood City","06081","San Mateo"
"1164","2827","SELBY, CA",0,0,"2019-12","2019"," CA","Selby","06013","Contra Costa"
"1165","2829","SAN PABLO BAY, CA",29446,26064,"2019-12","2019"," CA","San Pablo Bay","06013","Contra Costa"
"1166","2830","CARQUINEZ STRAIT, CA",152397608,10088434,"2019-12","2019"," CA","Carquinez Strait","06013","Contra Costa"
